iteration,reward_mean,length_mean,games,loss
1244000,19.75,22.75,8,0.009104033932089806
1246000,20.38,23.38,8,0.007715102285146713
1248000,22.25,25.25,8,0.004347524605691433
1250000,16.25,19.25,8,0.006436132825911045
1252000,24.0,27.0,8,0.004506184719502926
1254000,15.62,18.62,8,0.005748014897108078
1256000,17.88,20.88,8,0.0025773700326681137
1258000,18.88,21.88,8,0.006361330859363079
1260000,16.25,19.25,8,0.005410915706306696
1262000,16.75,19.75,8,0.006915232632309198
1264000,17.5,20.5,8,0.0030507659539580345
1266000,13.25,16.25,8,0.01273327972739935
1268000,16.62,19.62,8,0.0037230816669762135
1270000,19.5,22.5,8,0.005063692573457956
1272000,19.88,22.88,8,0.009084941819310188
1274000,19.12,22.12,8,0.010459434241056442
1276000,14.5,17.5,8,0.003926998469978571
1278000,18.0,21.0,8,0.004663676023483276
1280000,17.62,20.62,8,0.0050986288115382195
1282000,19.5,22.5,8,0.004601167514920235
1284000,17.75,20.75,8,0.008106102235615253
1286000,17.38,20.38,8,0.004123703110963106
1288000,18.38,21.38,8,0.004868810065090656
1290000,18.38,21.38,8,0.0038716187700629234
1292000,21.62,24.62,8,0.005485261790454388
1294000,18.38,21.38,8,0.011994671076536179
1296000,18.12,21.12,8,0.007752199657261372
1298000,12.75,15.75,8,0.004798336420208216
1300000,20.38,23.38,8,0.006050559692084789
1302000,18.5,21.5,8,0.006513278931379318
1304000,15.75,18.75,8,0.006529384292662144
1306000,19.0,22.0,8,0.002565717790275812
1308000,15.12,18.12,8,0.0033193775452673435
1310000,18.75,21.75,8,0.007017923519015312
1312000,14.75,17.75,8,0.0030450355261564255
1314000,19.12,22.12,8,0.005133914761245251
1316000,16.75,19.75,8,0.010655509307980537
1318000,15.38,18.38,8,0.006169373169541359
1320000,14.12,17.12,8,0.011843845248222351
1322000,22.5,25.5,8,0.005153122823685408
1324000,18.12,21.12,8,0.012900646775960922
1326000,15.12,18.12,8,0.0033709323033690453
1328000,17.22,20.22,9,0.012193738482892513
1330000,18.38,21.38,8,0.0063311089761555195
1332000,18.88,21.88,8,0.005431974772363901
1334000,18.75,21.75,8,0.0055129979737102985
1336000,19.12,22.12,8,0.0074265701696276665
1338000,19.12,22.12,8,0.006908925250172615
1340000,18.62,21.62,8,0.008028285577893257
1342000,19.0,22.0,8,0.00232325354591012
1344000,16.0,19.0,8,0.004650585353374481
1346000,20.38,23.38,8,0.004895207937806845
1348000,19.88,22.88,8,0.015718039125204086
1350000,19.62,22.62,8,0.008680925704538822
1352000,19.88,22.88,8,0.007963028736412525
1354000,20.75,23.75,8,0.005017119459807873
1356000,18.67,21.67,9,0.0035354632418602705
1358000,19.38,22.38,8,0.022016674280166626
1360000,11.62,14.62,8,0.008397972211241722
1362000,13.62,16.62,8,0.00781090185046196
1364000,9.0,12.0,8,0.005462110973894596
1366000,19.88,22.88,8,0.012637763284146786
1368000,21.0,24.0,8,0.0033279149793088436
1370000,20.25,23.25,8,0.007576342206448317
1372000,22.25,25.25,8,0.0025720123667269945
1374000,20.62,23.62,8,0.007865087129175663
1376000,23.75,26.75,8,0.01368618756532669
1378000,15.88,18.88,8,0.008854557760059834
1380000,18.5,21.5,8,0.005589337088167667
1382000,15.25,18.25,8,0.011326896026730537
1384000,20.5,23.5,8,0.008784538134932518
1386000,16.62,19.62,8,0.00318027101457119
1388000,16.62,19.62,8,0.004582741763442755
1390000,18.0,21.0,8,0.00946694053709507
1392000,18.12,21.12,8,0.007319761905819178
1394000,16.12,19.12,8,0.003116602310910821
1396000,20.5,23.5,8,0.005475576501339674
1398000,19.0,22.0,8,0.009305639192461967
1400000,19.0,22.0,8,0.012538718990981579
1402000,12.75,15.75,8,0.0036543840542435646
1404000,22.25,25.25,8,0.007543968968093395
1406000,19.62,22.62,8,0.005868600681424141
1408000,17.25,20.25,8,0.004644852131605148
1410000,19.75,22.75,8,0.005671229213476181
1412000,17.12,20.12,8,0.004809961654245853
1414000,15.25,18.25,8,0.004041194915771484
1416000,13.88,16.88,8,0.010947024449706078
1418000,18.0,21.0,8,0.007564215920865536
1420000,15.25,18.25,8,0.003978537395596504
1422000,16.25,19.25,8,0.004199143964797258
1424000,16.25,19.25,8,0.009933731518685818
1426000,17.25,20.25,8,0.005081717856228352
1428000,16.75,19.75,8,0.006901248823851347
1430000,22.75,25.75,8,0.004663148894906044
1432000,15.25,18.25,8,0.014849215745925903
1434000,19.88,22.88,8,0.0013197411317378283
1436000,18.38,21.38,8,0.005467410199344158
1438000,17.5,20.5,8,0.005606942810118198
1440000,14.0,17.0,8,0.005920665338635445
1442000,14.75,17.75,8,0.0069617885164916515
1444000,15.12,18.12,8,0.005263911560177803
1446000,16.0,19.0,8,0.00429350882768631
1448000,15.38,18.38,8,0.004689205903559923
1450000,18.5,21.5,8,0.003452060278505087
1452000,15.0,18.0,8,0.00847935862839222
1454000,17.38,20.38,8,0.004294531419873238
1456000,19.0,22.0,8,0.021784285083413124
1458000,11.62,14.62,8,0.009452040307223797
1460000,19.62,22.62,8,0.004441962577402592
1462000,15.88,18.88,8,0.004988553002476692
1464000,18.5,21.5,8,0.006282742600888014
1466000,14.75,17.75,8,0.006057824939489365
1468000,19.5,22.5,8,0.0038270708173513412
1470000,16.88,19.88,8,0.00781448744237423
1472000,16.88,19.88,8,0.007492140866816044
1474000,15.25,18.25,8,0.00953981839120388
1476000,15.12,18.12,8,0.007348290644586086
1478000,17.5,20.5,8,0.007497767917811871
1480000,18.75,21.75,8,0.004908586852252483
1482000,15.88,18.88,8,0.00922863744199276
1484000,14.0,17.0,8,0.005442846566438675
1486000,15.38,18.38,8,0.008087169378995895
1488000,21.12,24.12,8,0.004340526182204485
1490000,20.12,23.12,8,0.00545631255954504
1492000,17.25,20.25,8,0.006897281855344772
1494000,16.62,19.62,8,0.008215651847422123
1496000,18.5,21.5,8,0.006427149288356304
1498000,20.0,23.0,9,0.006392473354935646
1500000,18.62,21.62,8,0.005028760060667992
1502000,15.62,18.62,8,0.012667822651565075
1504000,18.0,21.0,8,0.00731474906206131
1506000,19.88,22.88,8,0.005555008538067341
1508000,16.38,19.38,8,0.00409694854170084
1510000,20.38,23.38,8,0.003102791728451848
1512000,14.0,17.0,8,0.007218870334327221
1514000,20.0,23.0,8,0.005361096002161503
1516000,15.0,18.0,8,0.005949405487626791
1518000,16.0,19.0,8,0.008397789672017097
1520000,20.75,23.75,8,0.0110789705067873
1522000,17.5,20.5,8,0.004109831061214209
1524000,18.0,21.0,8,0.012797982431948185
1526000,18.5,21.5,8,0.006325316149741411
1528000,20.25,23.25,8,0.004173881374299526
1530000,17.88,20.88,8,0.0054001049138605595
1532000,20.88,23.88,8,0.007020067423582077
1534000,18.5,21.5,8,0.00423686858266592
1536000,18.75,21.75,8,0.001930366037413478
1538000,13.38,16.38,8,0.006286188028752804
1540000,12.38,15.38,8,0.003048212267458439
1542000,15.0,18.0,8,0.0031653873156756163
1544000,17.75,20.75,8,0.0033859149552881718
1546000,16.62,19.62,8,0.0078404126688838
1548000,16.5,19.5,8,0.0040094852447509766
1550000,18.33,21.33,9,0.006115679629147053
1552000,21.0,24.0,8,0.004828004632145166
1554000,21.75,24.75,8,0.008091043680906296
1556000,15.12,18.12,8,0.00455168541520834
1558000,19.25,22.25,8,0.0020230808295309544
1560000,16.25,19.25,8,0.006876358296722174
1562000,17.38,20.38,8,0.0053534070029854774
1564000,16.62,19.62,8,0.003092575818300247
1566000,17.25,20.25,8,0.01121920719742775
1568000,15.62,18.62,8,0.002819300163537264
1570000,13.5,16.5,8,0.003912157379090786
1572000,11.75,14.75,8,0.010970264673233032
1574000,19.12,22.12,8,0.004366656765341759
1576000,18.12,21.12,8,0.008289914578199387
1578000,16.0,19.0,8,0.013619311153888702
1580000,18.62,21.62,8,0.005331116728484631
1582000,14.25,17.25,8,0.007583394180983305
1584000,18.0,21.0,8,0.00576695054769516
1586000,16.75,19.75,8,0.004468311555683613
1588000,15.75,18.75,8,0.003909088671207428
1590000,17.62,20.62,8,0.004669679794460535
1592000,17.12,20.12,8,0.004658516496419907
1594000,20.5,23.5,8,0.009168029762804508
1596000,18.12,21.12,8,0.0035926687996834517
1598000,20.88,23.88,8,0.0035800468176603317
1600000,19.0,22.0,8,0.0025797835551202297
1602000,22.5,25.5,8,0.006131493952125311
1604000,17.25,20.25,8,0.0061457110568881035
1606000,12.25,15.25,8,0.005320320837199688
1608000,15.12,18.12,8,0.002804228337481618
1610000,16.62,19.62,8,0.015565168112516403
1612000,22.75,25.75,8,0.0029373508878052235
1614000,18.12,21.12,8,0.014433668926358223
1616000,17.75,20.75,8,0.0065578073263168335
1618000,21.75,24.75,8,0.0038541057147085667
1620000,19.12,22.12,8,0.00477360375225544
1622000,12.88,15.88,8,0.007365480065345764
1624000,23.12,26.12,8,0.007551980204880238
1626000,17.88,20.88,8,0.004059708211570978
1628000,19.38,22.38,8,0.0035815255250781775
1630000,21.12,24.12,8,0.0044673653319478035
1632000,15.88,18.88,8,0.00905553437769413
1634000,13.12,16.12,8,0.009313391521573067
1636000,13.88,16.88,8,0.0049368953332304955
1638000,22.0,25.0,8,0.004578803665935993
1640000,14.25,17.25,8,0.007051480934023857
1642000,17.25,20.25,8,0.003008090890944004
1644000,13.38,16.38,8,0.0034113966394215822
1646000,17.62,20.62,8,0.007582394406199455
1648000,21.12,24.12,8,0.004350064322352409
1650000,24.75,27.75,8,0.0019478239119052887
1652000,20.0,23.0,8,0.0034624815452843904
1654000,19.38,22.38,8,0.003483352018520236
1656000,17.88,20.88,8,0.005601862445473671
1658000,17.88,20.88,8,0.006260331720113754
1660000,17.5,20.5,8,0.007109565194696188
1662000,14.88,17.88,8,0.004394070710986853
1664000,19.5,22.5,8,0.01238239649683237
1666000,16.5,19.5,8,0.00830656848847866
1668000,15.12,18.12,8,0.0053219422698020935
1670000,15.75,18.75,8,0.004213287495076656
1672000,17.12,20.12,8,0.006067875772714615
1674000,19.12,22.12,8,0.0030660300981253386
1676000,15.5,18.5,8,0.006258614826947451
1678000,15.12,18.12,8,0.004397641401737928
1680000,17.62,20.62,8,0.003158042673021555
1682000,15.5,18.5,8,0.006580295506864786
1684000,13.62,16.62,8,0.006016767583787441
1686000,21.38,24.38,8,0.005006875842809677
1688000,13.25,16.25,8,0.0063284095376729965
1690000,18.5,21.5,8,0.012790310196578503
1692000,12.75,15.75,8,0.005169286392629147
1694000,21.5,24.5,8,0.010052738711237907
1696000,20.0,23.0,8,0.004003901034593582
1698000,19.62,22.62,8,0.00985432043671608
1700000,11.62,14.62,8,0.010343508794903755
1702000,18.0,21.0,8,0.002710157074034214
1704000,18.75,21.75,8,0.009604493156075478
1706000,11.88,14.88,8,0.007555515505373478
1708000,18.0,21.0,8,0.003957705106586218
1710000,21.0,24.0,8,0.0046697948127985
1712000,15.38,18.38,8,0.006280780769884586
1714000,18.25,21.25,8,0.006777082569897175
1716000,20.38,23.38,8,0.006036636885255575
1718000,15.62,18.62,8,0.007111896760761738
1720000,21.75,24.75,8,0.005476861260831356
1722000,16.75,19.75,8,0.004551773890852928
1724000,15.5,18.5,8,0.004934689030051231
1726000,17.62,20.62,8,0.002710942644625902
1728000,15.5,18.5,8,0.0073709310963749886
1730000,19.25,22.25,8,0.00652310810983181
1732000,17.38,20.38,8,0.009298179298639297
1734000,21.12,24.12,8,0.007444512099027634
1736000,18.12,21.12,8,0.006397977005690336
1738000,16.75,19.75,8,0.004627327900379896
1740000,18.0,21.0,8,0.007123358082026243
1742000,11.62,14.62,8,0.0027780260425060987
1744000,13.62,16.62,8,0.006183304358273745
1746000,17.0,20.0,8,0.004152453038841486
1748000,14.12,17.12,8,0.004658275283873081
1750000,17.38,20.38,8,0.006310708820819855
1752000,18.5,21.5,8,0.006252493243664503
1754000,19.25,22.25,8,0.005820788908749819
1756000,17.5,20.5,8,0.007234266027808189
1758000,21.88,24.88,8,0.004436652176082134
1760000,17.62,20.62,8,0.004287688992917538
1762000,20.88,23.88,8,0.004770259372889996
1764000,8.12,11.12,8,0.0036987685598433018
1766000,15.5,18.5,8,0.001988931093364954
1768000,20.12,23.12,8,0.008741481229662895
1770000,19.62,22.62,8,0.005060190334916115
1772000,19.5,22.5,8,0.005953050218522549
1774000,19.75,22.75,8,0.0034053544513881207
1776000,18.88,21.88,8,0.006121010519564152
1778000,18.25,21.25,8,0.003431656863540411
1780000,17.38,20.38,8,0.004698623903095722
1782000,17.38,20.38,8,0.012994375079870224
1784000,15.62,18.62,8,0.006850461941212416
1786000,16.38,19.38,8,0.007597750518471003
1788000,16.88,19.88,8,0.005371208302676678
1790000,9.62,12.62,8,0.0035127103328704834
1792000,16.88,19.88,8,0.0038196900859475136
1794000,20.5,23.5,8,0.010101472027599812
1796000,14.62,17.62,8,0.004550300072878599
1798000,19.5,22.5,8,0.005467124283313751
1800000,17.12,20.12,8,0.006439903751015663
1802000,20.12,23.12,8,0.004205150529742241
1804000,17.62,20.62,8,0.0019794427789747715
1806000,15.5,18.5,8,0.00561949610710144
1808000,21.88,24.88,8,0.004785278346389532
1810000,11.62,14.62,8,0.0032320586033165455
1812000,12.12,15.12,8,0.007572639733552933
1814000,16.88,19.88,8,0.006117464043200016
1816000,21.0,24.0,8,0.005798778962343931
1818000,22.78,25.78,9,0.0055420552380383015
1820000,11.25,14.25,8,0.01068093627691269
1822000,17.88,20.88,8,0.009855110198259354
1824000,18.62,21.62,8,0.00883718952536583
1826000,16.5,19.5,8,0.013819647021591663
1828000,15.12,18.12,8,0.004451924469321966
1830000,17.25,20.25,8,0.011578578501939774
1832000,18.12,21.12,8,0.00476363580673933
1834000,13.62,16.62,8,0.00440999586135149
1836000,20.0,23.0,8,0.004630649462342262
1838000,15.75,18.75,8,0.00212747766636312
1840000,14.0,17.0,8,0.004350854549556971
1842000,18.0,21.0,8,0.008506743237376213
1844000,19.12,22.12,8,0.0057332199066877365
1846000,19.0,22.0,8,0.003898038761690259
1848000,19.5,22.5,8,0.00670838076621294
1850000,12.38,15.38,8,0.007562518119812012
1852000,15.38,18.38,8,0.004181808792054653
1854000,11.25,14.25,8,0.003906331956386566
1856000,14.12,17.12,8,0.002993867499753833
1858000,15.75,18.75,8,0.005388563498854637
1860000,15.5,18.5,8,0.006428404711186886
1862000,21.0,24.0,8,0.0021725622937083244
1864000,16.88,19.88,8,0.002549345139414072
1866000,19.38,22.38,8,0.0051062703132629395
1868000,21.88,24.88,8,0.005671474616974592
1870000,19.12,22.12,8,0.0084146186709404
1872000,18.62,21.62,8,0.004312380217015743
1874000,14.75,17.75,8,0.00488267932087183
1876000,17.88,20.88,8,0.007573411799967289
1878000,16.62,19.62,8,0.004830184392631054
1880000,21.62,24.62,8,0.00841214694082737
1882000,20.0,23.0,8,0.005192671436816454
1884000,21.38,24.38,8,0.006871878169476986
1886000,17.88,20.88,8,0.0053551336750388145
1888000,19.25,22.25,8,0.006364953704178333
1890000,22.25,25.25,8,0.005367759615182877
1892000,10.25,13.25,8,0.009830634109675884
1894000,17.88,20.88,8,0.0038239965215325356
1896000,15.38,18.38,8,0.0029019757639616728
1898000,17.0,20.0,8,0.0018866002792492509
1900000,18.0,21.0,8,0.003165921662002802
1902000,17.62,20.62,8,0.005649241153150797
1904000,20.0,23.0,8,0.002743571065366268
1906000,19.25,22.25,8,0.007101822644472122
1908000,16.88,19.88,8,0.008475549519062042
1910000,17.62,20.62,8,0.006134027615189552
1912000,18.5,21.5,8,0.00994003377854824
1914000,17.38,20.38,8,0.013051733374595642
1916000,18.38,21.38,8,0.018272167071700096
1918000,20.88,23.88,8,0.006845425348728895
1920000,17.75,20.75,8,0.0033777281641960144
1922000,22.38,25.38,8,0.007482463959604502
1924000,19.12,22.12,8,0.010909670032560825
1926000,13.0,16.0,8,0.004224107135087252
1928000,17.62,20.62,8,0.006861666217446327
1930000,19.25,22.25,8,0.0040247077122330666
1932000,21.5,24.5,8,0.006424836348742247
1934000,18.5,21.5,8,0.005519922822713852
1936000,15.12,18.12,8,0.004587010480463505
1938000,17.0,20.0,8,0.0018399576656520367
1940000,17.12,20.12,8,0.008105047047138214
1942000,16.38,19.38,8,0.004554146900773048
1944000,19.62,22.62,8,0.005795992910861969
1946000,20.75,23.75,8,0.0050725871697068214
1948000,18.62,21.62,8,0.004989382810890675
1950000,16.62,19.62,8,0.014488108456134796
1952000,16.0,19.0,8,0.00946673285216093
1954000,13.88,16.88,8,0.005233634263277054
1956000,9.0,12.0,8,0.006095444783568382
1958000,12.25,15.25,8,0.0042481804266572
1960000,13.12,16.12,8,0.005820140242576599
1962000,22.88,25.88,8,0.006802688352763653
1964000,18.25,21.25,8,0.012214060872793198
1966000,18.75,21.75,8,0.007483297493308783
1968000,18.38,21.38,8,0.003579758107662201
1970000,14.12,17.12,8,0.0057738302275538445
1972000,18.62,21.62,8,0.005086801014840603
1974000,11.88,14.88,8,0.0050715235993266106
1976000,11.88,14.88,8,0.003601804841309786
1978000,15.38,18.38,8,0.008080853149294853
1980000,13.56,16.56,9,0.003968915902078152
1982000,15.0,18.0,8,0.004164291545748711
1984000,18.62,21.62,8,0.004412936046719551
1986000,21.25,24.25,8,0.0031943735666573048
1988000,18.88,21.88,8,0.0061896489933133125
1990000,22.62,25.62,8,0.007615494541823864
1992000,16.75,19.75,8,0.0031452886760234833
1994000,18.12,21.12,8,0.01612199656665325
1996000,20.25,23.25,8,0.004399152006953955
1998000,19.25,22.25,8,0.003096946980804205
2000000,16.12,19.12,8,0.00325488718226552
